pt,a,b,c,d,ROR,ROR_lower,ROR_upper,PRR,PRR_chi2,IC,IC025,signal
Hemiparesis,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Hepatitis,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Hypertriglyceridaemia,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Muscle spasticity,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Myelopathy,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Nervousness,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Product closure issue,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Rhythm idioventricular,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Spinal cord ischaemia,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Suicidal ideation,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Therapeutic product ineffective,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Unmasking of previously unidentified disease,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
VIth nerve paralysis,0,6,2127,6090,0.23859896567936062,0.013320710255696356,4.273756078352944,0.23877790834312573,0.3729971390868039,-1.1253956441011097,-4.148454230887791,False
Eyelid ptosis,1,13,2126,6083,0.22009552065996094,0.028774056471450517,1.6835317697608347,0.22046218943257023,1.6790622973406322,-1.4581391169795825,-3.8835875003740483,False
Status epilepticus,1,13,2126,6083,0.22009552065996094,0.028774056471450517,1.6835317697608347,0.22046218943257023,1.6790622973406322,-1.4581391169795825,-3.8835875003740483,False
Aphonia,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Autonomic nervous system imbalance,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Blindness,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Disseminated intravascular coagulation,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Injury,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Myelitis,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Myopathy toxic,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Ophthalmoplegia,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Paraparesis,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Radiculopathy,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Sedation complication,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Sluggishness,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Spinal anaesthesia,0,7,2127,6089,0.20447981731479614,0.011598762372948622,3.6048669974142276,0.20466677857982205,0.6153021250442585,-1.2870723887272104,-4.286422536183773,False
Balance disorder,1,14,2126,6082,0.2043408144066658,0.026853484966960783,1.5549254960297691,0.20471489018738664,1.972845511465002,-1.545958755576599,-3.9640620411634373,False
Sinus tachycardia,1,15,2126,6081,0.19068673565380997,0.0251724561200514,1.4444927813516732,0.19106723084156088,2.2736982107523405,-1.628737994904008,-4.040368029791574,False
Cyanosis,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Device malfunction,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Dyskinesia,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Encephalopathy,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Maternal exposure timing unspecified,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Meningitis chemical,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Myelitis transverse,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
No therapeutic response,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Normal newborn,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Withdrawal syndrome,0,8,2127,6088,0.17889045604137283,0.010269524791014423,3.116190467809291,0.1790834312573443,0.8828593663136152,-1.4324427542607692,-4.413222636900554,False
Exposure during pregnancy,9,147,2118,5949,0.1719662369196971,0.08756988822613512,0.33770040409273416,0.17546990587490288,32.43395179710587,-2.104396572305862,-3.049697920834651,False
Disturbance in attention,1,17,2126,6079,0.16819766476675338,0.022369802625438622,1.2646716158692277,0.16858873309549488,2.8919560056998264,-1.7812799629958478,-4.182023801028557,False
Acute myocardial infarction,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Brugada syndrome,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Intellectual disability,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Serotonin syndrome,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Vertigo,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Vocal cord paralysis,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Wrong technique in drug usage process,0,9,2127,6087,0.1589876194953769,0.009212713922170945,2.7437151925423393,0.15918527222875048,1.1677213494970846,-1.56449672734479,-4.530336680901274,False
Drug ineffective for unapproved indication,1,18,2126,6078,0.1588272185638131,0.021189438010975496,1.1905028035029002,0.1592226923679674,3.2076457275947754,-1.8519001755623108,-4.248023426129576,False
Product label confusion,1,19,2126,6077,0.1504431351190771,0.020126980453758558,1.1245172596284962,0.15084255066439017,3.526851655971339,-1.919224234520677,-4.311170024664108,False
Drug-induced liver injury,2,39,2125,6057,0.14617194570135747,0.03526542340398168,0.6058693090214883,0.14697479295504684,8.397853643912754,-2.1512423331270196,-3.992933390220948,False
Areflexia,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Hyperaesthesia,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Product odour abnormal,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Skin odour abnormal,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Spinal cord injury,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Stress cardiomyopathy,0,10,2127,6086,0.14306535025858017,0.008352514657062635,2.450482912628396,0.14326674500587544,1.4649681971943802,-1.685470539711872,-4.639030706134884,False
Circulatory collapse,1,20,2126,6076,0.14289746001881468,0.01916561519415823,1.065433270623776,0.14330042313117067,3.8490836974378535,-1.9835461594172115,-4.3716967707339975,False
Diplopia,1,20,2126,6076,0.14289746001881468,0.01916561519415823,1.065433270623776,0.14330042313117067,3.8490836974378535,-1.9835461594172115,-4.3716967707339975,False
Neurotoxicity,3,64,2124,6032,0.1331214689265537,0.041778488381828516,0.42417344847908034,0.1343441466854725,15.010820943248202,-2.3489232693209483,-3.899345227717762,False
Apgar score low,0,11,2127,6085,0.13003803906483738,0.00763880914663741,2.2136816458193462,0.13024249545988675,1.7713913045321348,-1.797080500048092,-4.740368374544017,False
Foetal heart rate deceleration abnormality,0,12,2127,6084,0.11918194640338503,0.00703715655615802,2.0184766723811953,0.11938895417156287,2.0848088301591865,-1.9006726412392754,-4.835240491330084,False
Low birth weight baby,0,12,2127,6084,0.11918194640338503,0.00703715655615802,2.0184766723811953,0.11938895417156287,2.0848088301591865,-1.9006726412392754,-4.835240491330084,False
Post lumbar puncture syndrome,0,12,2127,6084,0.11918194640338503,0.00703715655615802,2.0184766723811953,0.11938895417156287,2.0848088301591865,-1.9006726412392754,-4.835240491330084,False
Product packaging confusion,0,12,2127,6084,0.11918194640338503,0.00703715655615802,2.0184766723811953,0.11938895417156287,2.0848088301591865,-1.9006726412392754,-4.835240491330084,False
Medication error,1,25,2126,6071,0.1142238946378175,0.015467401151810833,0.8435223201477359,0.11464033850493653,5.4937605984428375,-2.268091544289927,-4.641505558575369,False
Kounis syndrome,0,13,2127,6083,0.10999602184369463,0.0065231155503037205,1.8548076801851532,0.11020518846605803,2.403685413466201,-1.9973221226357107,-4.9243949899823285,False
Left ventricular dysfunction,0,13,2127,6083,0.10999602184369463,0.0065231155503037205,1.8548076801851532,0.11020518846605803,2.403685413466201,-1.9973221226357107,-4.9243949899823285,False
Poor quality drug administered,0,13,2127,6083,0.10999602184369463,0.0065231155503037205,1.8548076801851532,0.11020518846605803,2.403685413466201,-1.9973221226357107,-4.9243949899823285,False
Premature delivery,0,13,2127,6083,0.10999602184369463,0.0065231155503037205,1.8548076801851532,0.11020518846605803,2.403685413466201,-1.9973221226357107,-4.9243949899823285,False
Product formulation issue,0,13,2127,6083,0.10999602184369463,0.0065231155503037205,1.8548076801851532,0.11020518846605803,2.403685413466201,-1.9973221226357107,-4.9243949899823285,False
Euphoric mood,1,26,2126,6070,0.10981257688689484,0.014892052729258587,0.8097474714716878,0.11023109471628512,5.827728085718414,-2.3188369305093692,-4.689938396640379,False
Drug ineffective,173,2777,1954,3319,0.10581638396110174,0.08986112377547309,0.12460457475003753,0.17854499965208875,958.199678584141,-2.1378076154974845,-2.3606006938633106,False
Bradycardia foetal,0,14,2127,6082,0.10212237222110283,0.006078864608528682,1.715612960590298,0.10233338928991102,2.7269092501971737,-2.087901363713635,-5.00846302103189,False
Caesarean section,0,14,2127,6082,0.10212237222110283,0.006078864608528682,1.715612960590298,0.10233338928991102,2.7269092501971737,-2.087901363713635,-5.00846302103189,False
Product appearance confusion,0,14,2127,6082,0.10212237222110283,0.006078864608528682,1.715612960590298,0.10233338928991102,2.7269092501971737,-2.087901363713635,-5.00846302103189,False
Urinary incontinence,1,28,2126,6068,0.10193522376024727,0.013860361130803625,0.7496767035859493,0.10235744509369332,6.499378018338667,-2.415267754190725,-4.7822087966983915,False
Anterior spinal artery syndrome,0,15,2127,6081,0.09529854254818994,0.005691104948600626,1.5957906757706657,0.0955111633372503,3.0536554613726032,-2.1731280169693856,-5.087980434281153,False
Jaundice cholestatic,0,15,2127,6081,0.09529854254818994,0.005691104948600626,1.5957906757706657,0.0955111633372503,3.0536554613726032,-2.1731280169693856,-5.087980434281153,False
Product measured potency issue,0,15,2127,6081,0.09529854254818994,0.005691104948600626,1.5957906757706657,0.0955111633372503,3.0536554613726032,-2.1731280169693856,-5.087980434281153,False
Retinal artery occlusion,0,15,2127,6081,0.09529854254818994,0.005691104948600626,1.5957906757706657,0.0955111633372503,3.0536554613726032,-2.1731280169693856,-5.087980434281153,False
Strabismus,0,16,2127,6080,0.08932769158439116,0.005349712483382511,1.4915636136674915,0.08954171562867215,3.383299146240621,-2.2535995404978726,-5.163405090476821,False
Wrong drug administered,0,16,2127,6080,0.08932769158439116,0.005349712483382511,1.4915636136674915,0.08954171562867215,3.383299146240621,-2.2535995404978726,-5.163405090476821,False
Injection site joint infection,0,17,2127,6079,0.08405929367515695,0.0050468444638895,1.4000758104839015,0.08427455588580908,3.7153582456448664,-2.329818625327683,-5.2351307110698375,False
Meningitis aseptic,0,17,2127,6079,0.08405929367515695,0.0050468444638895,1.4000758104839015,0.08427455588580908,3.7153582456448664,-2.329818625327683,-5.2351307110698375,False
Blood pressure increased,1,34,2126,6062,0.08386364894029107,0.011472628089557867,0.6130340457895403,0.08429436654774744,8.536935781634119,-2.671031418646704,-5.028275510327651,False
Myoclonus,1,35,2126,6061,0.08145410563096359,0.01115204721711583,0.5949375208847152,0.08188595607495466,8.879076795889883,-2.7095744338024015,-5.065509264951069,False
Arachnoiditis,0,18,2127,6078,0.0793762733113932,0.004776331529585129,1.3191280223699766,0.07959263611437524,4.0494549361919745,-2.402212235178786,-5.303497953818192,False
